file_name,caption
000000171371.jpg,Downhill Skiier traveling on steep slope of snow
000000075173.jpg,A bench sits in front of a city street.
000000225792.jpg,The motorcycle officer is heading the city parade.
000000360342.jpg,a black and blue motorcycle is parked some grass and trees
000000091909.jpg,A police vehicle is driving on a city street.
000000436895.jpg,Looking out at a airborne vehicle at the clouds and the wing.
000000132143.jpg,A city street lined with lots of tall buildings.
000000171809.jpg,a car stands on a small bench in the city
000000344368.jpg,Kathy owning while on top seat in the car
000000531324.jpg,"A view of a building, with a bunch of bikes underneath it."
000000425404.jpg,A view of a door that is blue and white.
000000163479.jpg,A number of surfers on a beach near the ocean.
000000373333.jpg,A motorcycle is parked on the beach near the ocean.
000000058910.jpg,An overlooking view of a small house made out of legos. 
000000323528.jpg,A city bus crosses an intersection of a crowded neighborhood.
000000259421.jpg,A large jetliner flying through a cloudy gray sky.
000000154854.jpg,"A view of a street, with a church in the horizon."
000000292819.jpg,"a bicycle sits on its stand in the middle of a grassy, wooded area"
000000031965.jpg,a fast bike driven on curb next to a mountain
000000132084.jpg,a motorcycle parked on the road next to a grassy field
000000513615.jpg,a jet is flying above some snowy terrain 
000000252280.jpg,several full bike racks lining city street and public bus
000000493117.jpg,a black motorcycle parked on the grass next to some silos 
000000540860.jpg,This is a city art piece of a small car.
000000005535.jpg,A colorful bus passes under a light on a city street.
000000559442.jpg,White clouds float above a big fancy castle on  a sunny day
000000227049.jpg,"The lights and sights of a busy, populated city in Asia."
000000505831.jpg,A bus driving down a city street during the day.
000000577024.jpg,A red city bus driving down a street.
000000320171.jpg,Old cars are parked on the street in a city.
000000160025.jpg,A blue sky with puffy white clouds and the top of a stop light.
000000456884.jpg,A car parked next to a bench along a city street.
000000413287.jpg,"A road wet from rain, and clouds still on the mountain. "
000000061715.jpg,A passanger train moves on the rails of the city.
000000506483.jpg,artistic sculptures and images on a city street
000000455044.jpg,Heavy snow covers a picnic bench next to a tree.
000000069391.jpg,A city bus pulled to a stop at a curb.
000000038685.jpg,directional street signs in a city in japan
000000268693.jpg,Multiple street signs next to a high rise in front of a blue cloudy sky.
000000313057.jpg,A short commuter train traveling along the train tracks with snow on the ground.
000000011788.jpg,Older model stop light on a street corner in a tropical city.
000000159374.jpg,A traffic light and street sign in a city.
000000422157.jpg,A yellow city bus traveling down a busy street.
000000490794.jpg,A parking sign is displaying spaces available on a city street
000000313156.jpg,A bench and trees in a park with green grass and a walkway.
000000422434.jpg,A commuter train crosses over a train bridge in a down town city area.
000000049883.jpg,"City signs, including a blue circle with an arrow."
000000192153.jpg,A wooden swinging bench in a grassy field with a river behind it.
000000308003.jpg,A horizontal view of the seat of a picnic table.
000000131965.jpg,An empty park bench next to a small lake.
000000260974.jpg,"A table and chairs sit on a grassy walkway, with a pitcher."
000000348829.jpg,A stop sign is the focal point of an intersection that is covered in snow during the winter.
000000096459.jpg,A mallard duck wading on top of a lake.
000000547903.jpg,A green city lamp post with street signs.
000000418152.jpg,A view of a bridge from the bottom of it.
000000145862.jpg,a red train on a train track with a mountain background
000000044061.jpg,A train rounds the bend in a lush green mountain setting.
000000079357.jpg,"City street with shops, pedestrians, automobiles, and motorcyclist. "
000000070336.jpg,A road is covered with snow with some tire tracks.
000000268340.jpg,A stop sign in a grassy rural area.
000000068993.jpg,A leaned over stop sign in a snowy parking lot.
000000498381.jpg,A parrot flying through a tree filled forest.
000000533217.jpg,A car blocking a city street parked horizontally.
000000408439.jpg,Cliffs rise on the edge of a placid lake.
000000090020.jpg,A block of mixed industrial of a downtown portion of a city.
000000528404.jpg,A train leaves a tunnel surrounded by a forest.
000000350736.jpg,A city street lined with large multi story buildings
000000063309.jpg,A wall cutting through a large hill by the water.
000000162818.jpg,A canadian transport bus in a snowy area.
000000239260.jpg,A baby standing on a surf board on the beach.
000000477846.jpg,A web road next to a river in a valley
000000553962.jpg,A stop sign posed on a pier next to a lake.
000000428447.jpg,A street sign next to a public road in a city.
000000464706.jpg,A fighter jet flying in the sky leaving smoke trails.
000000494957.jpg,A parked Electric Hybrid city bus in a bus storage warehouse. 
000000251330.jpg,A train bridge over a river next to a forest.
000000143744.jpg,The train is on a track which is surrounded by trees and partly cloudy sky.
000000013333.jpg,A red stop sign stands out against the view of a mountain.
000000170346.jpg,Rams walk along the edge of a rocky mountain.
000000246074.jpg,Aerial view of road markings in Chinese Characters.
000000371155.jpg,A bench is surrounded by grass and a few flowers.
000000015566.jpg,"A city area stoplight and intersection, with buildings and signs in the background. "
000000147494.jpg,A  train traveling on a snow covered track.
000000191501.jpg,a close up of a city street sign and a building in the back ground
000000019158.jpg,A bus that is empty on the street on a cloudy day. 
000000009759.jpg,"A street sign above mailboxes in a snowy, icy winter scene."
000000441863.jpg,a close up of a street sign with leaves and a sky background
000000311471.jpg,"A city street has cars, motorcycles, a taxi, and a bus."
000000129065.jpg,Double-decker bus driving down a crowded city street.
000000287305.jpg,A bus traveling down a busy city street.
000000102400.jpg,A bus traveling down a road next to a green hill.
000000420422.jpg,A blue and white bus driving through the city. 
000000182825.jpg,"An aerial view of trains, houses and electrical towers."
000000514016.jpg,A bus and truck on a downtown city street in front of buildings.
000000127455.jpg,A scenic view of a wooded area with parking meter
000000003134.jpg,A bus turning a corner on a city street.
000000002640.jpg,A subway train riding on rails with city in background.
000000215826.jpg,Paint peeling off of a bench with others lined up down the sandy stretch.
000000495081.jpg,Several signs posted on a pole on a city street.
000000492562.jpg,A train crossing a bridge over water next to some hills. 
000000344415.jpg,Trains leave a station in a city setting.
000000581731.jpg,A fire hydrant sitting next to a tree in a forest.
000000505933.jpg,This is an image of an elevated train in the city.
000000401776.jpg,An old bus makes its way down a city street.
000000429697.jpg,A snow covered landscape with a cloudy horizon.
000000448871.jpg,a subway train on elevated tracks with a sky background
000000058304.jpg,A red bus traveling down a busy city street.
000000533107.jpg,A red double decker bus parked next to another city bus.
000000179346.jpg,City street as the morning sun begins coming up. 
000000076962.jpg,A  yellow fire hydrant on a green piece of grass next to a road.
000000192755.jpg,The windows of a railroad train photographed against a cloudy background.
000000152192.jpg,A bench atop a hill on a rural farm.
000000166731.jpg,Colorful red signs are on the light posts on a city street.
000000491793.jpg,Several buses and a row of motorcycles on a city street.
000000530860.jpg,View of street signs and an illuminated cross walk sign.
000000196571.jpg,Top view of a green train on railroad tracks.
000000489896.jpg,A narrow city street with signs in Chinese Characters.
000000135042.jpg,close up of a street sign with a sky in the back ground
000000579471.jpg,a double deckered bus on a city street
000000151922.jpg,Green illuminated walk sign on a pole in a city.
000000078982.jpg,A city street with delivery trucks and a bus.
000000424744.jpg,A bench sits in the middle of a grassy area in a park.
000000438107.jpg,A close up of a goose in front of a lake.
000000327919.jpg,A bus parks along a city street next to a parking garage. 
000000562227.jpg,A city train passing under a walk way
000000157261.jpg,A train traveling past a train station next to a forest.
000000367029.jpg,A city filled with electronic billboards on a busy street.
000000132393.jpg,A busy walkway at an urban city park.
000000410437.jpg,A snow covered city street featuring a red fire hydrant
000000532159.jpg,A stop sign at a small grassy intersection.
000000145727.jpg,Running track and playing field in a mountainous landscape
000000457708.jpg,Street signs on a city street in Tokyo.
